id_municipio,ano,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_coleta_esgoto,indice_tratamento_esgoto,indice_perda_distribuicao_agua,indice_consumo_agua_per_capita,extensao_rede_agua,extensao_rede_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,investimento_total_municipio,indice_saneamento_0_100,ranking_saneamento,prioridade_intervencao,investimento_norm_0_1,risco_saneamento_baixo_investimento
3551405,2022,83.86,57.12,72.65,100.0,21.12,183.6,39.74,23.31,3350.0,3245.0,0.0,75.01621952876494,479.0,165.0,0.0,0.24983780471235062
3552700,2022,98.75,98.75,80.0,99.82,28.66,180.1,63.5,63.5,5884.0,5799.0,40000.0,90.81812550551177,181.0,463.0,0.0015076125040915237,0.0916803178568934
3506409,2022,91.84,91.84,100.0,0.0,25.86,161.8,30.0,30.0,3820.0,3405.0,312064.0,70.18143128603207,531.0,113.0,0.011761789711920432,0.2946784897924379
3520400,2022,74.87,53.11,54.44,100.0,17.87,333.1,140.04,87.64,13155.0,8139.0,0.0,67.40140692845623,555.0,89.0,0.0,0.3259859307154378
3527702,2022,91.04,90.24,100.0,100.0,15.97,156.4,25.48,20.14,1916.0,1913.0,0.0,92.99106230825606,108.0,536.0,0.0,0.07008937691743933
3528502,2022,51.26,33.45,33.06,74.61,35.29,148.9,395.13,98.84,20829.0,7802.0,0.0,42.66826733503852,635.0,9.0,0.0,0.5733173266496148
3529401,2022,89.71,100.0,93.44,96.18,46.72,132.8,709.99,615.28,117785.0,117935.0,0.0,88.88776537389165,235.0,409.0,0.0,0.11112234626108342
3535903,2022,99.88,97.92,100.0,100.0,17.4,164.0,31.13,29.66,1741.0,1731.0,0.0,97.26839863121745,16.0,628.0,0.0,0.027316013687825436
3536604,2022,98.39,97.12,86.69,100.0,14.02,209.3,41.99,30.63,3350.0,3291.0,0.0,93.79336400452569,82.0,562.0,0.0,0.06206635995474319
3539103,2022,84.51,71.43,52.02,26.13,38.48,127.8,89.89,45.22,5542.0,3741.0,0.0,55.281572749560326,617.0,27.0,0.0,0.44718427250439674
3540903,2022,92.42,92.42,98.67,100.0,28.57,216.2,60.0,60.0,6550.0,6350.0,0.0,92.05283765345823,138.0,506.0,0.0,0.0794716234654177
3546207,2022,100.0,65.47,97.92,100.0,56.83,195.8,42.0,42.0,2058.0,1833.0,0.0,83.45851218373488,369.0,275.0,0.0,0.1654148781626512
3502309,2022,65.42,61.3,100.0,100.0,26.93,174.5,42.57,34.87,2259.0,2122.0,0.0,76.98336888685814,456.0,188.0,0.0,0.2301663111314185
3505104,2022,81.97,81.97,80.67,100.0,11.48,152.7,55.0,56.0,2321.0,2285.0,10880.0,84.1239117571285,354.0,290.0,0.00041007060111289444,0.15869577925822426
3506706,2022,77.05,77.05,85.71,66.67,63.16,95.9,60.0,45.0,4200.0,3800.0,350000.0,68.90233982319205,542.0,102.0,0.013191609410800833,0.3068743199016568
3507001,2022,84.38,73.41,86.85,100.0,14.19,180.7,305.59,248.37,24680.0,21455.0,0.0,83.74932213110712,365.0,279.0,0.0,0.16250677868892882
3511607,2022,77.29,61.41,79.27,100.0,11.72,164.7,109.71,59.66,6481.0,5171.0,0.0,77.09969828415943,451.0,193.0,0.0,0.22900301715840565
3516309,2022,90.41,69.56,40.47,0.19,46.36,111.8,401.39,236.31,52209.0,27262.0,0.0,46.85373950160651,630.0,14.0,0.0,0.5314626049839348
3521309,2022,100.0,100.0,83.45,100.0,3.56,375.2,91.09,82.49,6755.0,6725.0,0.0,95.49034125983461,42.0,602.0,0.0,0.0450965874016539
3531308,2022,100.0,99.65,100.0,100.0,14.51,182.5,300.37,260.92,20804.0,20660.0,0.0,98.11017242104609,6.0,638.0,0.0,0.018898275789539176
3534757,2022,94.87,92.94,99.99,100.0,15.3,178.7,103.14,73.83,4685.0,4589.0,0.0,94.83839264589302,60.0,584.0,0.0,0.051616073541069785
3535101,2022,97.61,97.52,99.78,100.0,9.83,138.6,47.67,38.95,3667.0,3666.0,0.0,97.41794529233783,13.0,631.0,0.0,0.025820547076621625
3536703,2022,89.32,86.58,100.0,100.0,31.51,177.2,180.3,205.86,17633.0,17109.0,0.0,89.63434578328147,209.0,435.0,0.0,0.10365654216718523
3546405,2022,93.48,91.29,93.75,100.0,39.67,181.7,227.67,157.16,19699.0,19105.0,0.0,89.4678477138966,213.0,431.0,0.0,0.10532152286103402
3547601,2022,94.33,92.39,96.74,100.0,25.78,160.5,127.84,96.41,10195.0,9975.0,0.0,92.4471512076142,128.0,516.0,0.0,0.07552848792385802
3553005,2022,88.7,86.86,98.15,100.0,6.75,130.7,44.41,37.75,4465.0,4351.0,0.0,92.14958011560361,136.0,508.0,0.0,0.07850419884396387
3518107,2022,100.0,100.0,100.0,92.68,7.32,418.0,10.0,10.0,2481.0,2442.0,109160.02,97.46589906653278,12.0,632.0,0.004114275277472021,0.025236749446460375
3528304,2022,82.94,81.71,99.99,100.0,13.51,178.0,25.06,26.55,1307.0,1282.0,0.0,88.82337878623186,239.0,405.0,0.0,0.11176621213768145
3530904,2022,82.29,78.21,84.86,100.0,13.23,181.3,13.57,8.89,1364.0,1248.0,0.0,84.0474694987683,357.0,287.0,0.0,0.1595253050123171
3532702,2022,90.82,87.43,97.9,100.0,13.37,160.4,20.03,20.63,2014.0,1935.0,0.0,92.00482486081366,141.0,503.0,0.0,0.07995175139186339
3536109,2022,58.88,48.69,91.64,100.0,38.93,190.3,56.21,30.41,2588.0,2139.0,0.0,68.3422962094545,546.0,98.0,0.0,0.316577037905455
3536505,2022,100.0,100.0,82.32,100.0,22.4,193.1,492.94,232.35,39518.0,38313.0,0.0,92.87703594291445,115.0,529.0,0.0,0.07122964057085557
3538303,2022,72.73,71.72,98.09,100.0,11.38,163.4,17.55,12.19,1321.0,1276.0,0.0,83.18401536944971,373.0,271.0,0.0,0.16815984630550285
3538501,2022,94.0,78.49,85.01,0.0,13.92,172.1,35.0,29.0,4486.0,3546.0,0.0,65.10303451682617,573.0,71.0,0.0,0.34896965483173825
3543105,2022,69.42,69.12,98.28,100.0,29.8,158.3,16.51,14.38,1437.0,1417.0,0.0,79.35103059094422,427.0,217.0,0.0,0.20648969409055784
3556958,2022,84.06,83.84,100.0,100.0,14.29,176.5,8.4,8.22,698.0,697.0,0.0,89.59458657835876,210.0,434.0,0.0,0.10405413421641241
3504503,2022,88.55,85.57,98.85,100.0,30.16,162.7,427.03,347.97,36544.0,35335.0,0.0,89.04224838181098,227.0,417.0,0.0,0.10957751618189027
3510005,2022,100.0,100.0,97.95,100.0,12.31,191.5,277.0,274.0,12616.0,12459.0,0.0,97.97004011136794,8.0,636.0,0.0,0.020299598886320602
3516101,2022,76.14,74.34,99.54,100.0,20.77,255.5,15.98,18.46,1222.0,1196.0,0.0,84.00562923349175,359.0,285.0,0.0,0.1599437076650826
3517505,2022,99.78,99.78,85.02,100.0,19.78,191.5,64.2,54.3,8104.0,7442.0,0.0,93.74717146818547,85.0,559.0,0.0,0.06252828531814525
3519071,2022,93.15,91.73,93.52,100.0,26.17,154.6,653.85,513.83,78032.0,74782.0,0.0,91.10765997361926,171.0,473.0,0.0,0.0889234002638074
3531506,2022,99.9,99.63,85.0,35.0,34.48,215.8,135.0,130.0,7529.0,7509.0,0.0,77.46981374600625,446.0,198.0,0.0,0.22530186253993745
3532801,2022,83.09,83.09,66.97,99.4,57.55,156.6,28.95,28.95,2857.0,2823.0,0.0,75.51432460777573,476.0,168.0,0.0,0.2448567539222427
3532900,2022,95.99,100.0,73.68,100.0,0.36,219.8,28.0,29.0,3746.0,3891.0,98642.21,92.37119482165106,131.0,513.0,0.003717855730680549,0.07600442381298371
3534609,2022,97.48,95.67,100.0,100.0,14.39,164.1,179.15,143.45,13137.0,13041.0,0.0,96.38922411650148,24.0,620.0,0.0,0.03610775883498518
3540804,2022,100.0,100.0,100.0,80.0,67.6,124.5,255.0,105.0,7285.0,7244.0,0.0,87.17542489493847,287.0,357.0,0.0,0.1282457510506153
3548203,2022,49.92,28.29,51.5,100.0,24.39,218.7,35.48,9.88,2211.0,1179.0,0.0,52.47964734685634,621.0,23.0,0.0,0.4752035265314366
3552908,2022,84.07,81.88,99.98,100.0,15.19,149.5,29.51,28.54,2377.0,2362.0,0.0,88.97086062807105,231.0,413.0,0.0,0.11029139371928953
3555703,2022,82.41,81.85,99.97,100.0,8.92,182.0,7.59,7.06,610.0,600.0,0.0,89.27663911409893,219.0,425.0,0.0,0.10723360885901068
3500600,2022,100.0,100.0,95.93,100.0,18.95,473.9,59.79,39.49,2461.0,2304.0,0.0,96.65034451148506,23.0,621.0,0.0,0.033496554885149354
3501608,2022,100.0,100.0,100.0,81.9,53.31,178.9,984.58,913.77,82413.0,81131.0,0.0,89.36912740030002,215.0,429.0,0.0,0.10630872599699981
3501707,2022,100.0,100.0,100.0,0.0,10.0,243.1,120.0,110.0,11657.0,11624.0,800000.0,76.53811347886992,462.0,182.0,0.030152250081830475,0.2275445785135344
3507803,2022,100.0,100.0,93.62,100.0,8.31,253.5,130.0,112.0,9887.0,9588.0,0.0,97.40150071785341,14.0,630.0,0.0,0.025984992821465935
3512902,2022,100.0,100.0,42.96,100.0,11.97,427.9,70.0,68.0,3502.0,3502.0,0.0,84.49448958248655,347.0,297.0,0.0,0.15505510417513446
3557303,2022,100.0,88.92,98.71,0.0,36.88,127.1,66.71,45.58,3970.0,3808.0,0.0,70.00562250422323,532.0,112.0,0.0,0.2999437749577677
3519204,2022,80.95,79.5,99.99,100.0,21.69,165.9,37.59,34.6,2294.0,2250.0,0.0,86.68134582426765,299.0,345.0,0.0,0.13318654175732347
3536802,2022,20.02,18.42,62.49,84.07,25.33,198.9,20.87,9.07,828.0,653.0,0.0,40.648753682829174,637.0,7.0,0.0,0.5935124631717082
3537107,2022,98.1,97.94,80.0,99.0,51.41,141.4,338.03,281.51,16331.0,15878.0,1708419.74,87.42429346381854,279.0,365.0,0.06439087405651975,0.1176594580043844
3539509,2022,96.31,100.0,95.97,0.0,30.0,480.4,125.5,125.5,12417.0,12417.0,1627812.55,72.04286976658237,511.0,133.0,0.06135276386742772,0.2624188302379583
3539905,2022,88.39,87.88,99.17,100.0,16.17,175.4,31.17,22.26,2443.0,2450.0,0.0,91.41183880735392,163.0,481.0,0.0,0.08588161192646082
3541653,2022,37.8,19.65,60.34,100.0,29.55,254.9,31.61,6.75,930.0,514.0,0.0,48.39728647886428,628.0,16.0,0.0,0.5160271352113572
3543006,2022,67.24,46.84,86.45,90.01,31.98,127.0,90.7,67.15,5443.0,3639.0,0.0,67.54945986701905,552.0,92.0,0.0,0.32450540132980943
3548401,2022,100.0,100.0,100.0,100.0,19.0,153.5,19.22,17.98,1673.0,1665.0,0.0,97.64463783207506,9.0,635.0,0.0,0.023553621679249348
3554656,2022,100.0,69.21,77.52,100.0,29.06,215.5,45.96,19.68,1440.0,940.0,0.0,82.85950870164346,378.0,266.0,0.0,0.17140491298356542
3554706,2022,83.27,81.83,82.04,100.0,45.87,171.6,73.32,6.6,3669.0,3580.0,0.0,80.52225260007818,413.0,231.0,0.0,0.1947774739992183
3500907,2022,82.61,81.43,96.86,100.0,10.95,166.4,13.19,12.9,1236.0,1227.0,0.0,88.20676365035722,261.0,383.0,0.0,0.11793236349642777
3507704,2022,88.97,87.47,91.0,100.0,10.61,176.9,22.14,22.14,2338.0,2338.0,0.0,90.14719815733329,200.0,444.0,0.0,0.09852801842666703
3515202,2022,82.88,81.63,98.43,100.0,10.71,173.9,49.5,39.12,3431.0,3301.0,0.0,88.7495160595947,242.0,402.0,0.0,0.11250483940405298
3516606,2022,74.59,73.21,99.98,100.0,23.15,171.7,25.24,26.0,2264.0,2219.0,0.0,83.09404605388127,376.0,268.0,0.0,0.16905953946118724
3518206,2022,99.92,92.47,99.63,100.0,38.1,181.3,141.15,141.53,12742.0,12641.0,1060137.93,93.20429074284493,103.0,541.0,0.03995692998324261,0.0652417357818045
3536307,2022,95.78,95.78,85.83,100.0,57.47,139.5,80.0,80.0,5194.0,5194.0,0.0,87.12174931162897,288.0,356.0,0.0,0.1287825068837103
3538600,2022,67.08,55.27,59.73,98.12,32.92,183.3,166.16,78.22,9113.0,7048.0,0.0,64.81595858803152,578.0,66.0,0.0,0.3518404141196848
3538907,2022,100.0,100.0,65.7,0.0,8.68,131.0,107.0,94.5,9513.0,8998.0,56143.47,68.27008741607995,547.0,97.0,0.0021160649348771834,0.316627700285145
3543402,2022,99.73,99.72,96.71,100.0,43.64,272.2,2397.88,2080.11,209664.0,208907.0,20084692.24,93.63347527078135,91.0,553.0,0.7569983290463498,0.015470761473678697
3551702,2022,99.61,99.61,80.0,100.0,47.63,221.8,573.18,472.46,51798.0,51817.0,0.0,88.96921445900098,232.0,412.0,0.0,0.11030785540999022
3552551,2022,64.94,64.94,41.15,100.0,16.78,270.4,15.0,15.0,1189.0,1180.0,0.0,64.58886982187938,581.0,63.0,0.0,0.3541113017812062
3502903,2022,100.0,43.03,27.65,100.0,21.8,184.3,506.59,85.33,15565.0,5195.0,0.0,64.6880234474377,579.0,65.0,0.0,0.35311976552562296
3508207,2022,80.12,79.73,100.0,100.0,27.78,179.1,24.58,20.01,1703.0,1687.0,0.0,85.75808434404031,320.0,324.0,0.0,0.14241915655959692
3515301,2022,77.73,76.62,99.97,100.0,16.13,158.7,14.36,13.84,947.0,933.0,0.0,85.72160012223617,321.0,323.0,0.0,0.14278399877763837
3517901,2022,99.97,99.97,77.99,100.0,41.01,207.4,33.5,32.0,4773.0,4057.0,184379.4,89.4894737511326,212.0,432.0,0.006949317223422317,0.10437485267778905
3524709,2022,100.0,98.2,83.36,88.01,36.78,211.9,215.0,209.0,21961.0,20914.0,9099363.5,88.21722404567154,260.0,384.0,0.3429578547968503,0.07741780389480062
3526605,2022,88.38,76.32,72.56,100.0,22.82,153.5,39.7,19.47,2548.0,1890.0,0.0,81.03531902645706,404.0,240.0,0.0,0.18964680973542936
3532108,2022,64.22,56.25,65.0,100.0,1.64,318.8,16.1,16.0,1606.0,1583.0,8972.0,69.86724918786248,534.0,110.0,0.00033815748466772876,0.3012256119691677
3532843,2022,62.45,59.5,100.0,100.0,16.12,171.2,9.77,10.39,704.0,688.0,0.0,77.02985561746068,454.0,190.0,0.0,0.22970144382539315
3547403,2022,70.69,65.72,86.66,100.0,14.08,263.4,14.0,14.0,1036.0,963.0,91854.43,77.91148287690655,439.0,205.0,0.0034620221806049892,0.22012046186876633
3550001,2022,47.16,44.2,88.3,100.0,32.95,165.5,32.01,16.23,3068.0,2817.0,0.0,63.8378454774106,585.0,59.0,0.0,0.36162154522589396
3555604,2022,96.85,96.85,98.75,0.0,20.35,183.5,15.0,15.0,4718.0,4621.0,0.0,73.25289369080005,500.0,144.0,0.0,0.26747106309199953
3504107,2022,82.06,56.2,96.17,83.7,49.5,166.1,623.69,402.0,45145.0,32970.0,2686645.43,72.91801960446861,503.0,141.0,0.10126050610820872,0.24339645354267297
3506102,2022,100.0,100.0,80.0,45.0,31.07,208.6,735.0,733.0,32253.0,31537.0,0.0,79.00971995544668,432.0,212.0,0.0,0.2099028004455331
3515004,2022,100.0,84.78,56.32,84.65,31.47,129.6,661.71,339.41,85537.0,60535.0,0.0,77.98975464637726,438.0,206.0,0.0,0.22010245353622737
3523107,2022,95.75,73.1,53.05,20.41,30.56,124.9,994.61,575.0,109681.0,72748.0,0.0,58.80303074589502,600.0,44.0,0.0,0.41196969254104976
3523206,2022,92.19,85.58,92.94,100.0,29.36,134.4,217.76,144.84,17902.0,16352.0,0.0,88.70258525169042,247.0,397.0,0.0,0.11297414748309575
3525904,2022,99.63,98.79,98.4,100.0,31.87,204.4,1994.77,1058.81,111680.0,108376.0,0.0,95.23821454937263,49.0,595.0,0.0,0.04761785450627376
3540259,2022,81.08,79.86,99.97,100.0,18.56,147.4,15.66,19.2,1495.0,1482.0,0.0,87.19424128511487,286.0,358.0,0.0,0.1280575871488513
3544608,2022,100.0,100.0,100.0,100.0,13.43,253.2,30.0,30.0,2379.0,2031.0,227784.87,98.33513084656676,4.0,640.0,0.008585282956371555,0.01650575780665687
3551900,2022,100.0,99.26,99.89,60.0,0.02,270.6,71.0,70.0,5200.0,5197.0,0.0,90.88903357038645,178.0,466.0,0.0,0.09110966429613554
3553658,2022,100.0,100.0,99.47,100.0,0.0,170.5,11.0,11.0,1033.0,1033.0,0.0,99.86971484759094,1.0,643.0,0.0,0.001302851524090598
3555307,2022,76.87,74.72,100.0,100.0,18.96,198.1,15.69,17.02,766.0,746.0,0.0,84.64479571843007,340.0,304.0,0.0,0.15355204281569923
3511201,2022,98.02,97.99,97.98,100.0,18.79,159.6,27.47,27.21,2827.0,2817.0,0.0,96.10094585887585,30.0,614.0,0.0,0.038990541411241586
3516853,2022,99.7,80.67,84.44,100.0,46.11,208.2,16.5,16.0,2123.0,2123.0,216210.2,85.34565378984253,328.0,316.0,0.00814903002580323,0.14534927502882375
3525706,2022,95.0,91.0,84.03,100.0,28.9,342.2,315.0,303.0,15934.0,15743.0,0.0,88.76045155827958,241.0,403.0,0.0,0.11239548441720415
3527603,2022,96.58,96.58,80.0,100.0,40.77,177.5,65.49,70.02,4762.0,4747.0,0.0,88.18930050594969,263.0,381.0,0.0,0.11810699494050314
3529609,2022,75.39,74.76,100.0,100.0,16.29,185.3,28.97,26.4,1677.0,1630.0,0.0,84.57498070664741,344.0,300.0,0.0,0.15425019293352593
3532306,2022,40.76,41.01,71.43,100.0,89.63,134.4,35.0,35.0,1310.0,1310.0,0.0,50.05612424840935,625.0,19.0,0.0,0.4994387575159065
3532827,2022,80.12,53.77,86.23,100.0,18.36,96.1,20.44,15.6,2267.0,1894.0,0.0,76.78575314724354,459.0,185.0,0.0,0.2321424685275646
3532868,2022,99.72,99.72,94.48,100.0,9.95,37.5,8.66,7.14,475.0,487.0,25326.0,97.25894489711892,17.0,627.0,0.0009545448569655482,0.027384386428299594
3534906,2022,85.25,62.81,82.97,100.0,1.61,140.1,66.0,58.0,4886.0,4158.0,3973.0,81.83849949886813,392.0,252.0,0.0001497436119688906,0.18158780932448054
3535705,2022,87.97,100.0,100.0,0.0,37.42,214.9,25.0,25.0,2248.0,2192.0,0.0,69.79645167902486,535.0,109.0,0.0,0.3020354832097515
3541505,2022,99.54,99.54,80.01,100.0,24.48,158.3,230.0,220.0,15656.0,15407.0,1289659.24,91.80383127837663,147.0,497.0,0.048607659906029284,0.07797772139870261
3546009,2022,50.38,47.25,96.6,4.4,45.71,178.0,58.56,48.1,4146.0,3653.0,0.0,44.74022294361696,631.0,13.0,0.0,0.5525977705638303
3551207,2022,79.32,75.49,92.68,100.0,11.99,160.4,14.72,11.96,1471.0,1398.0,0.0,84.59052174098507,343.0,301.0,0.0,0.1540947825901493
3553708,2022,94.0,94.0,97.85,100.0,24.06,226.0,277.3,277.3,25269.0,25265.0,4000000.0,93.26048876859218,100.0,544.0,0.15076125040915236,0.057234540910142455
3506300,2022,86.62,86.02,100.0,100.0,18.61,154.5,46.58,67.3,4226.0,4168.0,0.0,90.33760569200412,194.0,450.0,0.0,0.09662394307995881
3514403,2022,99.5,91.89,96.0,100.0,23.04,169.8,274.25,261.03,21098.0,20122.0,0.0,93.91127519541138,75.0,569.0,0.0,0.06088724804588619
3517000,2022,75.74,73.88,100.0,90.0,40.77,296.4,40.0,28.0,3432.0,3758.0,55903.91,79.18631904458306,428.0,216.0,0.0021070358435901796,0.20769825783606832
3522653,2022,50.3,44.05,84.12,100.0,24.53,148.0,16.73,9.62,1097.0,927.0,0.0,64.6875191864157,580.0,64.0,0.0,0.353124808135843
3525607,2022,84.19,84.19,32.44,100.0,30.62,587.2,30.0,30.0,1620.0,1457.0,0.0,71.08973998410808,520.0,124.0,0.0,0.2891026001589192
3526001,2022,82.02,82.02,53.48,100.0,0.14,598.4,195.0,177.0,11215.0,7820.0,0.0,78.8727199631914,433.0,211.0,0.0,0.21127280036808604
3534302,2022,96.4,96.4,84.6,100.0,64.6,199.2,198.55,197.6,15015.0,15015.0,0.0,86.26910636552594,306.0,338.0,0.0,0.13730893634474062
3535309,2022,99.82,99.82,69.99,100.0,33.18,178.6,115.0,115.0,9072.0,8968.0,0.0,88.41285346674442,253.0,391.0,0.0,0.11587146533255577
3542503,2022,94.43,54.97,83.1,81.54,62.46,192.8,91.06,76.0,2400.0,2365.0,0.0,70.73544155295805,524.0,120.0,0.0,0.29264558447041944
3542800,2022,57.34,29.89,48.01,100.0,27.4,159.4,35.45,6.2,1103.0,493.0,0.0,53.72656087301213,619.0,25.0,0.0,0.4627343912698787
3546504,2022,98.63,98.2,100.0,100.0,12.48,175.4,56.24,33.35,2520.0,2509.0,0.0,97.60386416178643,10.0,634.0,0.0,0.023961358382135645
3546603,2022,95.98,95.98,69.68,100.0,0.0,335.9,211.86,220.58,16951.0,16679.0,0.0,90.38370232752173,191.0,453.0,0.0,0.09616297672478269
3549250,2022,75.84,75.84,80.91,100.0,1.17,201.6,8.0,8.0,765.0,752.0,0.0,82.16269113222694,389.0,255.0,0.0,0.1783730886777306
3549805,2022,100.0,93.0,91.36,100.0,20.54,235.6,2249.0,2087.2,188012.0,188012.0,0.0,93.50834209996121,95.0,549.0,0.0,0.06491657900038783
3553401,2022,99.23,96.33,79.19,100.0,21.97,224.7,98.46,80.0,11465.0,11465.0,0.0,90.99199618481411,175.0,469.0,0.0,0.09008003815185883
3554003,2022,91.06,84.18,90.35,100.0,38.27,154.3,532.88,382.15,49314.0,45337.0,0.0,86.28310175616663,305.0,339.0,0.0,0.13716898243833375
3500758,2022,72.33,44.73,65.25,100.0,27.06,173.4,50.81,21.94,2336.0,1362.0,0.0,66.03316083403978,569.0,75.0,0.0,0.3396683916596023
3501806,2022,87.53,87.53,70.99,100.0,7.5,296.0,36.0,32.0,2748.0,2748.0,53297.91,85.22936747573824,331.0,313.0,0.002008814888948617,0.14740961057727836
3503901,2022,97.36,74.47,51.96,100.0,24.59,162.4,413.74,246.43,29961.0,21170.0,0.0,77.76565844236474,440.0,204.0,0.0,0.22234341557635262
3528908,2022,86.17,81.55,100.0,100.0,17.93,166.4,18.3,18.85,1455.0,1401.0,0.0,89.1337178204108,222.0,422.0,0.0,0.10866282179589204
3533403,2022,97.87,95.87,100.0,100.0,33.41,174.2,311.28,295.56,26896.0,26406.0,0.0,94.19178571841145,67.0,577.0,0.0,0.05808214281588553
3537602,2022,92.68,73.18,88.87,100.0,40.96,233.1,563.69,483.02,47234.0,36837.0,0.0,83.17358232067406,374.0,270.0,0.0,0.16826417679325945
3539400,2022,75.36,71.86,98.44,100.0,12.89,180.7,99.45,67.51,5103.0,4879.0,0.0,83.85003153772406,362.0,282.0,0.0,0.16149968462275932
3541307,2022,92.78,81.38,97.28,100.0,14.33,168.6,243.85,232.75,17326.0,15327.0,0.0,90.70369771294276,185.0,459.0,0.0,0.09296302287057245
3545407,2022,100.0,100.0,78.66,100.0,54.91,157.9,39.67,11.0,3671.0,2752.0,24254.15,87.94718229241575,270.0,374.0,0.0009141464954027859,0.12041799666517135
3545704,2022,83.08,81.51,100.0,100.0,16.44,190.6,41.32,37.05,2738.0,2690.0,0.0,88.44947129562345,250.0,394.0,0.0,0.1155052870437655
3550209,2022,64.75,52.13,82.29,100.0,16.71,141.6,152.7,85.7,9635.0,7590.0,0.0,71.32450084256612,518.0,126.0,0.0,0.2867549915743388
3501301,2022,85.76,83.43,100.0,100.0,20.42,177.8,147.9,136.33,10470.0,10165.0,0.0,89.20032518669065,221.0,423.0,0.0,0.10799674813309357
3502408,2022,84.29,82.23,97.62,100.0,10.78,163.3,26.81,16.97,1540.0,1489.0,0.0,89.08961599805367,224.0,420.0,0.0,0.10910384001946327
3504404,2022,99.95,99.95,98.27,100.0,37.41,170.9,65.0,65.0,4753.0,4753.0,0.0,94.91024242391146,56.0,588.0,0.0,0.050897575760885494
3507209,2022,80.6,80.37,100.0,100.0,11.55,163.6,3.81,4.77,356.0,354.0,0.0,88.06996273614902,265.0,379.0,0.0,0.11930037263850979
3512209,2022,94.84,100.0,93.78,95.58,2.49,313.0,270.0,270.0,10791.0,10330.0,132793.71,95.74640272808814,39.0,605.0,0.00500503644151759,0.04232307862558399
3521705,2022,68.28,59.63,87.27,100.0,28.55,130.3,86.24,35.7,5451.0,4795.0,0.0,74.01332817122022,490.0,154.0,0.0,0.2598667182877977
3521804,2022,65.19,64.47,98.66,100.0,24.32,159.1,77.09,70.05,8001.0,7890.0,0.0,77.73849260575798,441.0,203.0,0.0,0.2226150739424202
3523305,2022,38.93,31.61,72.65,100.0,29.44,198.9,49.1,29.28,3479.0,2590.0,0.0,54.86309916197912,618.0,26.0,0.0,0.45136900838020877
3528809,2022,89.38,87.83,100.0,100.0,22.09,162.4,72.68,52.16,5130.0,5046.0,0.0,91.14404710593728,170.0,474.0,0.0,0.08855952894062724
3530102,2022,100.0,93.64,71.34,86.09,16.61,203.5,198.0,179.33,9438.0,8677.0,0.0,86.14961835183006,310.0,334.0,0.0,0.1385038164816994
3537305,2022,96.15,96.15,80.0,100.0,24.06,214.1,306.86,299.06,30173.0,29967.0,0.0,90.029413485166,204.0,440.0,0.0,0.09970586514834001
3547700,2022,88.4,87.59,100.0,100.0,21.6,165.8,74.13,74.34,7604.0,7535.0,0.0,90.87004915179566,179.0,465.0,0.0,0.09129950848204349
3548807,2022,100.0,100.0,85.0,100.0,18.5,229.3,456.38,328.35,37155.0,37155.0,0.0,94.01930541280218,71.0,573.0,0.0,0.05980694587197821
3552304,2022,85.76,84.54,100.0,100.0,18.39,165.2,42.25,41.29,2839.0,2822.0,0.0,89.74081388558284,208.0,436.0,0.0,0.10259186114417163
3556305,2022,98.08,98.08,70.0,100.0,50.97,172.5,86.36,81.59,8345.0,8310.0,0.0,85.2737234200842,330.0,314.0,0.0,0.1472627657991581
3505351,2022,41.75,31.74,76.9,100.0,26.45,151.4,31.54,11.14,1149.0,747.0,0.0,57.09585517143078,606.0,38.0,0.0,0.42904144828569224
3507902,2022,99.38,99.38,84.07,100.0,25.55,209.2,173.0,165.0,10591.0,9390.0,0.0,92.58313093172642,125.0,519.0,0.0,0.0741686906827358
3509700,2022,65.91,57.83,84.09,100.0,15.08,337.4,326.32,210.62,16820.0,14456.0,0.0,73.77456303463057,494.0,150.0,0.0,0.2622543696536943
3510104,2022,87.5,85.77,100.0,100.0,14.54,184.8,32.21,19.53,1194.0,1170.0,0.0,91.02160128875491,174.0,470.0,0.0,0.08978398711245095
3510401,2022,100.0,100.0,90.0,35.7,75.39,169.2,218.07,194.83,19829.0,18400.0,0.0,73.9070715388326,491.0,153.0,0.0,0.2609292846116741
3510500,2022,86.23,78.06,85.76,100.0,29.54,224.9,648.12,522.62,62134.0,52916.0,0.0,83.30250208303298,372.0,272.0,0.0,0.1669749791696702
3511003,2022,75.18,71.66,86.65,100.0,13.28,149.4,91.0,79.0,6741.0,6831.0,0.0,80.80139936345181,410.0,234.0,0.0,0.1919860063654819
3515905,2022,77.46,76.88,100.0,100.0,20.99,179.6,18.19,16.83,1182.0,1175.0,0.0,85.11913462703824,334.0,310.0,0.0,0.1488086537296176
3518503,2022,79.96,46.74,46.5,100.0,20.29,192.8,94.48,26.32,4823.0,3117.0,0.0,64.9062723433661,576.0,68.0,0.0,0.350937276566339
3527256,2022,87.23,86.72,99.96,100.0,14.62,164.0,11.71,12.65,825.0,804.0,0.0,91.1740350842028,169.0,475.0,0.0,0.08825964915797202
3527504,2022,73.52,67.58,91.58,100.0,8.04,179.3,13.09,8.1,900.0,831.0,0.0,81.13998420694311,402.0,242.0,0.0,0.18860015793056883
3530706,2022,95.45,95.45,77.34,71.12,48.38,187.1,673.28,593.05,64648.0,63400.0,0.0,79.56624572978767,424.0,220.0,0.0,0.20433754270212334
